Label,Text
ham,Rofl betta invest in some  anti aging products
ham,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now..."
ham,With my sis lor... We juz watched italian job.
ham,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance.."""
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
ham,No plans yet. What are you doing ?
ham, gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. 
spam,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546
spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ "
ham,Then u go back urself lor...
ham,For my family happiness..
ham,When're you guys getting back? G said you were thinking about not staying for mcr
ham,Im good! I have been thinking about you...
ham,Ya:)going for restaurant..
ham,Havent still waitin as usual... ÌÏ come back sch oredi?
ham,meet you in corporation st outside gap Û_ you can see how my mind is working!
ham,Prepare to be pleasured :)
ham,"Arms fine, how's Cardiff and uni? "
ham,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!
ham,Jus finish blowing my hair. U finish dinner already?
ham,Lol! Oops sorry! Have fun. 
ham,You got called a tool?
ham,Get ready to put on your excellent sub face :)
ham,They don't put that stuff on the roads to keep it from getting slippery over there?
spam,"Final Chance! Claim ur å£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Subs 16"
spam,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
ham,I got your back! Do you have any dislikes in bed?
ham,Dunno dat's wat he told me. Ok lor...
ham,Hey tmr maybe can meet you at yck
ham,Umma my life and vava umma love you lot dear
spam,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF
ham,Dunno lei shd b driving lor cos i go sch 1 hr oni.
ham,Ok Chinese food on its way. When I get fat you're paying for my lipo.
ham,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
ham,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo
ham,Dunno y u ask me.
ham,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc."
spam,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's
ham,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel..."
ham,Lmao. Take a pic and send it to me.
ham,So why didnt you holla?
ham,Tell rob to mack his gf in the theater
ham,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke
ham,Hi dis is yijue i would be happy to work wif Ì_ all for gek1510...
spam,You have won a guaranteed å£200 award or even å£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX
ham,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.
ham,"No I'm good for the movie, is it ok if I leave in an hourish?"
ham,I'm ok. Will do my part tomorrow
ham,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
ham,"Just sent you an email ÛÒ to an address with incomm in it, is that right?"
ham,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
ham,Ok lor... Or u wan me go look 4 u?
ham,"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"""
ham,I wait 4 Ì_ inside da car park...
ham,Is there any movie theatre i can go to and watch unlimited movies and just pay once?
spam,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?"
ham,"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM"
ham,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..
ham,Lol u still feeling sick?
ham,"Call me. I m unable to cal. Lets meet bhaskar, and deep"
spam,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
ham,Then Ì_ come n pick me at 530 ar?
ham,Oh ho. Is this the first time u use these type of words
ham,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.
ham,What u talking bout early morning? It's almost noon where your at!
ham,Alright took the morphine. Back in yo.
ham,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
ham,Ok
ham,Mm i am on the way to railway
ham,Really dun bluff me leh... U sleep early too. Nite...
spam,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
ham,How come?
ham,What is this 'hex' place you talk of? Explain!
ham,"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\""."""
ham,Ok that's great thanx a lot.
ham,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke
ham,Good Morning plz call me sir
ham,I'll talk to the others and probably just come early tomorrow then
ham,K..give back my thanks.
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
ham,Hey come online! Use msn... We are all there
ham,He's just gonna worry for nothing. And he won't give you money its no use.
ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it...."
ham,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
ham,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint
ham,It means u could not keep ur words.
ham,"not that I know of, most people up here are still out of town"
ham,And he's apparently bffs with carly quick now
ham,"A boy was late 2 home. His father: \POWER OF FRNDSHIP\"""""
ham,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke 
ham,"I can't, I don't have her number!"
ham,"K, if u bored up just come to my home.."
ham,"I'll see if I can swing by in a bit, got some things to take care of here firsg"
ham,Ok lor Ì_ reaching then message me.
ham,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
ham,Thanx a lot 4 ur help!
ham,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
spam,"\For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk\"""""
ham,You bad girl. I can still remember them
ham,Otherwise had part time job na-tuition..
ham,Printer is cool. I mean groovy. Wine is groovying
ham,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.
ham,Do u noe how 2 send files between 2 computers?
ham,Its a part of checking IQ
ham,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?
ham,Hey morning what you come to ask:-) pa...
ham,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired
ham,Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave
ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe"
ham,I was gonna ask you lol but i think its at 7
ham,Is ur paper in e morn or aft tmr?
spam,"Congratulations! Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate"
ham,And now electricity just went out fml.
ham,"Nah, I'm a perpetual DD"
ham,"Don't Think About \What u Have Got\"" Think About \""How to Use It That You Have Got\"" gooD ni8"""
ham,Can you open the door?
ham,What * u wearing?
ham,What's the significance?
ham,"K I'm leaving soon, be there a little after 9"
ham,Are you angry with me. What happen dear
ham,But i haf enuff space got like 4 mb...
ham,Its like that hotel dusk game i think. You solve puzzles in a area thing
ham,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
spam,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q="
ham,Haha... Really oh no... How? Then will they deduct your lesson tmr?
ham,K go and sleep well. Take rest:-).
ham,Lol your always so convincing.
ham,"Awesome, I remember the last time we got somebody high for the first time with diesel :V"
ham,Probably earlier than that if the station's where I think it is
ham,"Lol, oh you got a friend for the dog ?"
ham,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
ham,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
ham,Wanna do some art?! :D
ham,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?
ham,Host-based IDPS for linux systems.
spam,Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz
ham,Ok lor. I'm in town now lei.
ham,No need to say anything to me. I know i am an outsider
ham,i want to grasp your pretty booty :)
ham,"That means you got an A in epi, she.s fine. She.s here now."
ham,"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me...."""
spam,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
ham,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?"
ham,"Sorry, I'll call later"
ham,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter"
spam,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
ham,Can u look 4 me in da lib i got stuff havent finish yet.
ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.
ham,Enjoy urself tmr...
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
spam,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr"
ham,No da. . Vijay going to talk in jaya tv
ham,That is wondarfull song
ham,We're on the opposite side from where we dropped you off
ham,how tall are you princess?
ham,I'm fine. Hope you are good. Do take care.
ham,From tomorrow onwards eve 6 to 3 work.
spam,"Auction round 4. The highest bid is now å£54. Next maximum bid is å£71. To bid, send BIDS e. g. 10 (to bid å£10) to 83383. Good luck."
ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.
ham,If You mean the website. Yes.
ham,Its just the effect of irritation. Just ignore it
ham,Of course. I guess god's just got me on hold right now.
ham,You are right. Meanwhile how's project twins comin up
ham,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?"
spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688
ham,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.
ham,Hey are you angry with me. Reply me dr.
ham,K..k..any special today?
ham,I think just yourself Û_Thanks and see you tomo
ham,Mum not going robinson already.
ham,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat..."
ham,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word)."
ham,No go. No openings for that room 'til after thanksgiving without an upcharge.
ham,No let me do the math. Your not good at it.
ham,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx"
ham,And do you have any one that can teach me how to ship cars.
ham,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI"
ham,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... "
ham,Mode men or have you left.
ham,The new deus ex game comin early next yr
ham,Oh :-)only 4 outside players allowed to play know
ham,"Yup. Anything lor, if u dun wan it's ok..."
ham,"G says you never answer your texts, confirm/deny"
ham,No prob. I will send to your email.
ham,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
ham,"K, can I pick up another 8th when you're done?"
ham,Big brotherÛ÷s really scraped the barrel with this shower of social misfits
ham,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..
spam,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+
ham,Hello- thanx for taking that call. I got a job! Starts on monday!
ham,If you're thinking of lifting me one then no.
ham,Have you seen who's back at Holby?!
ham,As in i want custom officer discount oh.
ham,Great. P diddy is my neighbor and comes for toothpaste every morning
ham,"Haha I heard that, text me when you're around"
ham,"Call me da, i am waiting for your call."
ham,"Total disappointment, when I texted you was the craziest shit got :("
ham,Hope you are having a good week. Just checking in
ham,"Goodmorning, today i am late for 2hrs. Because of back pain."
ham,Not directly behind... Abt 4 rows behind Ì_...
ham,I told your number to gautham..
ham,"Hey babe! I saw you came online for a second and then you disappeared, what happened ?"
ham,Not..tel software name..
ham,He says hi and to get your ass back to south tampa (preferably at a kegger)
spam,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or å£10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+"
ham,JADE ITS PAUL. Y DIDNåÕT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME
ham,Oh k :)why you got job then whats up?
ham,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..
ham,Short But Cute: \Be a good person
spam,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!
ham,Yup i'm free...
ham,"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?"
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL
ham,Yo theres no class tmrw right?
ham,Ok no prob... I'll come after lunch then...
ham,Keep my payasam there if rinu brings
ham,Ok lor... Sony ericsson salesman... I ask shuhui then she say quite gd 2 use so i considering...
ham,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...
ham,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?
ham,He remains a bro amongst bros
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!
spam,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode"
ham,"Yeah that's what I thought, lemme know if anything's goin on later"
ham,Sry da..jst nw only i came to home..
ham,:-( sad puppy noise
ham,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?
spam,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
spam,Money i have won wining number 946 wot do i do next
ham,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched..."
ham,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? 
ham,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)"
ham,Where are you?when wil you reach here?
ham,Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.
ham,Ok good then i later come find Ì_... C lucky i told Ì_ to go earlier... Later pple take finish Ì_ no more again...
spam,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm"
ham,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...
ham,Sac needs to carry on:)
ham,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! "
ham,Ok... I din get ur msg...
ham,I think i am disturbing her da
ham,"Aight I'll grab something to eat too, text me when you're back at mu"
ham,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.
ham,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?"
ham,"2 celebrate my båÕday, y else?"
ham,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!
ham,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.
ham,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;
ham,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.
ham,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x"
ham,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
ham,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!"
ham,No way I'm going back there!
ham,I didnt get anything da
ham,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
ham,"Nah, Wednesday. When should I bring the mini cheetos bag over?"
ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
ham,"I'll see, but prolly yeah"
ham,TaKe CaRE n gET WeLL sOOn
spam,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity 
ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
ham,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember."
ham,I went to project centre
ham,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?"
ham,Yes. Nigh you cant aha.
ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though"
spam,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
ham,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit"
ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
ham,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?
ham,Yep get with the program. You're slacking.
ham,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... 
ham,I have no money 4 steve mate! !
ham,Aight what time you want me to come up?
ham,"Sorry, I'll call later"
ham,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!"
ham,Tension ah?what machi?any problem?
ham,Will it help if we propose going back again tomorrow
ham,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?
ham,Me too! Have a lovely night xxx
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+
ham,Ok... The theory test? when are Ì_ going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
ham,Fffff. Can you text kadeem or are you too far gone
ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla.."
spam,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
ham,Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?
ham,S.s:)i thinl role is like sachin.just standing. Others have to hit.
ham,So do you have samus shoulders yet
ham,When did i use soc... I use it only at home... ÌÏ dunno how 2 type it in word ar...
ham,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.
ham,Going to join tomorrow.
ham,She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance
ham,You do what all you like
ham,I'm fine. Hope you are also
ham,At home by the way
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
ham,Ok then u tell me wat time u coming later lor.
ham,Then why you came to hostel.
ham,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later."
ham,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week
ham,"Awesome, text me when you're restocked"
ham,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONåÕT LIKE ME LIKE THAT SO DONåÕT WORRY."
spam,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180"
ham,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?
ham,Jay says that you're a double-faggot
ham,Where you. What happen
ham,Ok i am on the way to home hi hi
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 
ham,They said Ì_ dun haf passport or smth like dat.. Or Ì_ juz send to my email account..  
ham,Ok i've sent u da latest version of da project.
ham,No no:)this is kallis home ground.amla home town is durban:)
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
ham,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light
ham,I'm at home. Please call
ham,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX
ham,"I've got ten bucks, jay is being noncomittal"
ham,Sounds like something that someone testing me would sayy
ham,"He will, you guys close?"
ham,Am i that much bad to avoid like this?
ham,"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy"
ham,"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but"
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
ham,Take some small dose tablet for fever
ham,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
ham,Ok
ham,Must come later.. I normally bathe him in da afternoon mah..
ham,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
ham,Fine i miss you very much.
ham,R u here yet? I'm wearing blue shirt n black pants.
ham,Please attend the phone:)
ham,Ok...
ham,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything."
ham,Yo! Howz u? girls never rang after india. L
ham,I sent your maga that money yesterday oh.
ham,Ok. How many should i buy.
ham,"K, want us to come by now?"
ham,"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\""."""
ham,Fuck babe ... What happened to you ? How come you never came back?
ham,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
ham,"GOD ASKED, \What is forgiveness?\"" A little child gave lovely reply"
ham,Okie...
ham,I can make lasagna for you... vodka...
ham,I cant pick the phone right now. Pls send a message
ham,Ok thanx... Take care then...
ham,No..but heard abt tat..
ham,Will do. Have a good day
spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
ham,Already one guy loving you:-.
ham,Am going to take bath ill place the key in window:-)
ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed å£1000 cash or å£5000 prize!
ham,Get me out of this dump heap. My mom decided to come to lowes. BORING.
spam,You have 1 new message. Call 0207-083-6089
ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ..."
ham,"\What are youdoing later? Sar xxx\"""""
ham,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person"
ham,"Just looked it up and addie goes back Monday, sucks to be her"
ham,ÌÏ neva tell me how i noe... I'm not at home in da aft wat... 
spam,Thanks for your subscription to Ringtone UK your mobile will be charged å£5/month Please confirm by replying YES or NO. If you reply NO you will not be charged
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
ham,10 min later k...
ham,I will come tomorrow di
ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... 
ham,Sitting ard nothing to do lor. U leh busy w work?
ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
ham,Yup ok...
ham,"Awesome, I'll see you in a bit"
ham,Ugh. Gotta drive back to sd from la. My butt is sore.
ham,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat
ham,Hmm ill have to think about it... ok you're forgiven! =D
ham,Eat at old airport road... But now 630 oredi... Got a lot of pple...
ham,This is my number by vivek..
ham,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.
ham,Thnx dude. u guys out 2nite?
ham,I see the letter B on my car
spam,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost å£1.50. 2 cancel send STOP"
ham,Double eviction this week - Spiral and Michael and good riddance to them!
ham,Yes i thought so. Thanks.
ham,LMAO where's your fish memory when I need it?
ham,Hi:)cts employee how are you?
ham,We live in the next  &lt;#&gt; mins
ham,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different
ham,Those ducking chinchillas
ham,Yeah sure I'll leave in a min
spam,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx
